bid,ask,spread,time 
2.9001,22.2285,-19.328400000000002,1659990215.469522
3.5178,22.2284,-18.7106,1659990217.0994468
3.8378,22.2989,-18.4611,1659990218.666936
4.1428,23.2662,-19.1234,1659990220.4560003
3.9888,23.2661,-19.2773,1659990222.0093603
6.4974,16.4757,-9.9783,1659990223.5939233
7.1099,17.2802,-10.170300000000001,1659990225.1665006
3.6383,18.6298,-14.991499999999998,1659990227.259857
3.6383,18.7007,-15.0624,1659990228.8103538
3.4597,20.7437,-17.284,1659990230.3686259
3.4423,20.4233,-16.981,1659990232.0033808
5.5107,19.6154,-14.104700000000001,1659990234.0956292
5.5815,20.0534,-14.4719,1659990235.659738
6.8808,19.7201,-12.839299999999998,1659990237.257547
8.8409,17.6181,-8.777199999999999,1659990238.851096
5.5378,17.4993,-11.961500000000001,1659990240.4308255
3.773,18.307,-14.533999999999999,1659990242.8637784
4.6954,18.1084,-13.413,1659990244.4295435
4.6951,18.1261,-13.431000000000001,1659990246.834937
4.7787,17.7795,-13.000799999999998,1659990248.37127
7.2964,18.2066,-10.910200000000001,1659990250.1676693
7.0991,17.9619,-10.8628,1659990251.7389271
6.0984,18.2517,-12.1533,1659990253.4276466
6.0832,17.5189,-11.435699999999999,1659990255.019208
7.1348,16.5738,-9.438999999999998,1659990256.5864828
33.4944,0.2788,33.2156,1659990258.1404452
18.5621,4.9894,13.572700000000001,1659990259.696551
18.4769,2.9822,15.4947,1659990261.285095
8.1341,6.9491,1.1850000000000005,1659990262.8574924
17.6484,3.6641,13.9843,1659990265.02142
19.4688,8.8044,10.664400000000002,1659990266.6476855
23.158,0.4795,22.6785,1659990268.5923722
24.499,0.3087,24.1903,1659990270.3485494
23.9607,0.7167,23.244,1659990271.9080703
22.0597,0.5902,21.4695,1659990273.4467216
22.4644,1.3306,21.1338,1659990275.382318
23.0644,0.5945,22.4699,1659990276.9279556
51.3726,0.2647,51.1079,1659990279.0403214
12.7543,5.2355,7.518800000000001,1659990281.3503773
16.4495,2.6708,13.7787,1659990282.9222589
29.4627,3.2951,26.1676,1659990284.5293086
9.5473,0.986,8.5613,1659990286.1046011
10.0301,12.4409,-2.4108,1659990287.640278
10.0437,13.1817,-3.138,1659990289.2284448
0.6264,16.7183,-16.0919,1659990290.8639605
8.2845,3.5506,4.733899999999999,1659990292.4762332
6.353,7.6011,-1.2481,1659990294.0322707
5.4558,7.5894,-2.1336000000000004,1659990295.5922096
7.0938,6.3213,0.7725,1659990297.1391907
2.5551,13.8536,-11.2985,1659990298.7006154
1.28,28.3694,-27.089399999999998,1659990300.3191597
11.311,15.3252,-4.014200000000001,1659990301.8926508
7.4332,16.8588,-9.4256,1659990304.3140788
6.5153,16.8536,-10.3383,1659990305.890469
14.9495,3.1815,11.768,1659990307.962625
14.0679,4.0249,10.043,1659990309.5961044
6.296,8.3553,-2.0592999999999995,1659990311.9507926
9.2073,4.5261,4.6812000000000005,1659990313.5442853
9.6788,6.1053,3.573500000000001,1659990315.8196602
8.7269,5.7336,2.9933000000000005,1659990317.3723059
8.5546,3.6626,4.892000000000001,1659990319.481291
6.1897,6.2538,-0.06409999999999982,1659990321.0639796
2.142,28.5468,-26.4048,1659990323.175966
10.0017,13.4057,-3.404,1659990324.7680552
3.8232,15.6521,-11.8289,1659990326.355094
3.038,14.4177,-11.3797,1659990327.9189377
2.8842,15.6063,-12.7221,1659990329.5040526
9.2556,14.5964,-5.3408,1659990331.3194804
8.026,15.3513,-7.3253,1659990333.0020156
7.9155,14.0733,-6.1578,1659990334.5560668
8.102,14.8238,-6.7218,1659990336.1238449
5.497,15.2239,-9.7269,1659990337.6896253
4.7547,14.4647,-9.71,1659990339.5537658
7.46,13.4532,-5.993200000000001,1659990341.7019231
7.8143,14.9019,-7.087599999999999,1659990343.2529218
5.5109,14.7926,-9.2817,1659990344.8278668
5.5427,14.4045,-8.8618,1659990346.402831
3.1922,14.923,-11.7308,1659990347.9778092
7.6217,13.7879,-6.166200000000001,1659990349.5692544
6.0167,12.973,-6.956300000000001,1659990351.152186
6.5167,14.5815,-8.0648,1659990352.7070005
7.6129,12.9679,-5.355,1659990354.3257647
7.5545,14.3933,-6.8388,1659990355.9739032
7.4866,14.2459,-6.7593000000000005,1659990357.558845
7.7866,12.6842,-4.897600000000001,1659990359.1090918
7.7474,13.939,-6.1916,1659990360.6877055
13.8733,7.4727,6.400600000000001,1659990362.2992475
13.0607,7.2788,5.7819,1659990363.914302
44.9173,3.0678,41.8495,1659990365.4652483
45.7676,1.3564,44.4112,1659990367.0273888
54.4685,2.1296,52.338899999999995,1659990369.151546
26.998,1.0922,25.9058,1659990370.8187797
21.2389,0.7433,20.4956,1659990372.4731026
11.401,0.5969,10.8041,1659990374.090552
14.2325,3.5951,10.6374,1659990375.7539334
14.4386,6.4819,7.956699999999999,1659990377.5270574
12.661,4.8294,7.8316,1659990379.465767
30.7976,5.6878,25.1098,1659990381.099923
36.2692,0.9482,35.321,1659990382.6712878
9.5929,6.7675,2.8254,1659990384.302758
15.1822,2.0918,13.090399999999999,1659990385.8993025
12.2848,4.6778,7.607,1659990387.4929469
13.2906,5.7565,7.5341,1659990389.1360924
13.3529,3.222,10.1309,1659990390.714143
12.3529,4.4514,7.9015,1659990392.5158942
12.6579,2.5633,10.0946,1659990394.2154415
10.526,6.9529,3.5731,1659990395.812334
10.4825,7.3925,3.09,1659990397.3675148
14.5256,6.9176,7.6080000000000005,1659990399.467818
2.693,9.8852,-7.1922,1659990401.0264823
2.6181,10.9628,-8.3447,1659990402.6507797
6.5133,9.5345,-3.0211999999999994,1659990404.218334
5.4498,10.8426,-5.392799999999999,1659990405.7845693
7.8273,8.0252,-0.19789999999999974,1659990407.389268
5.2282,10.5427,-5.3145,1659990408.9957366
4.9123,10.562,-5.649699999999999,1659990410.8923187
9.3859,8.9202,0.4657,1659990412.4841006
9.8859,8.9202,0.9657,1659990414.053099
14.2559,6.035,8.2209,1659990415.8810005
13.9207,5.4857,8.435,1659990417.434485
12.7207,5.2844,7.436300000000001,1659990419.0135775
13.3467,5.6707,7.676,1659990420.5700872
10.7962,5.597,5.1992,1659990422.3811061
4.783,7.7921,-3.009099999999999,1659990423.981108
8.3962,6.9967,1.3995000000000006,1659990425.5910156
8.3262,8.6374,-0.3111999999999995,1659990427.1662817
5.3228,11.7579,-6.435099999999999,1659990428.81643
21.2027,1.0118,20.1909,1659990430.4973915
31.8275,0.0822,31.7453,1659990432.3721468
0.7634,20.7066,-19.9432,1659990433.9181309
1.6434,19.7238,-18.0804,1659990435.4833436
3.0057,25.5138,-22.5081,1659990437.1387262
0.3641,25.4807,-25.1166,1659990438.7112334
0.417,20.4647,-20.0477,1659990440.7235875
0.2839,31.5323,-31.2484,1659990442.2724903
4.4429,19.8289,-15.386000000000001,1659990444.0465646
2.3579,20.7894,-18.4315,1659990445.6128147
5.6775,18.5175,-12.839999999999998,1659990447.1748188
3.5801,18.8303,-15.250200000000001,1659990448.9058151
14.4091,5.1065,9.302600000000002,1659990450.505289
3.513,8.4695,-4.9565,1659990452.073013
10.4028,6.1854,4.2174,1659990453.8870661
10.9424,6.3097,4.632699999999999,1659990455.445659
13.0713,5.7506,7.3207,1659990457.0232723
13.277,5.9101,7.366899999999999,1659990458.5839386
13.777,5.9166,7.860399999999999,1659990460.2345524
12.7029,6.0414,6.661499999999999,1659990461.79333
12.159,5.7975,6.3615,1659990463.3676562
5.2898,8.9806,-3.690800000000001,1659990464.971517
4.5051,8.019,-3.5139000000000005,1659990466.5903895
0.1963,10.4852,-10.2889,1659990468.1641943
0.02,9.8659,-9.8459,1659990469.74688
0.5805,2.7,-2.1195000000000004,1659990471.339046
8.7047,12.783,-4.078299999999999,1659990472.9286685
5.2357,15.6455,-10.4098,1659990474.49374
7.0157,16.0707,-9.055,1659990476.086536
8.7557,16.3451,-7.5893999999999995,1659990477.718752
9.798,8.2235,1.5745000000000005,1659990479.394115
9.298,8.6092,0.6888000000000005,1659990480.984511
20.2311,0.8974,19.3337,1659990482.8739676
12.3883,3.2586,9.1297,1659990484.5384521
21.1866,2.3868,18.799799999999998,1659990486.146543
1.2608,12.3493,-11.0885,1659990487.729281
10.0436,1.8052,8.2384,1659990489.3134816
11.6071,1.3551,10.252,1659990491.234134
14.4413,0.1072,14.3341,1659990493.2220306
18.0465,1.731,16.3155,1659990494.8055286
14.4076,8.9972,5.410400000000001,1659990496.381357
6.1912,5.3375,0.8536999999999999,1659990498.0975075
4.0758,5.4758,-1.3999999999999995,1659990499.7001717
9.5922,6.6951,2.8971,1659990501.3128304
10.0922,6.5645,3.5277000000000003,1659990502.8922944
6.9031,6.8977,0.005399999999999849,1659990504.6931038
2.9676,8.9933,-6.0257,1659990506.281724
11.1179,1.834,9.283900000000001,1659990507.8316898
5.0504,11.1652,-6.114800000000001,1659990509.9489093
3.319,15.0471,-11.728100000000001,1659990512.063583
8.5394,14.6904,-6.151,1659990513.6264486
3.8296,25.551,-21.7214,1659990515.2187648
1.4601,25.5043,-24.0442,1659990516.7777333
0.3882,32.7532,-32.365,1659990518.34438
2.2975,32.6983,-30.400800000000004,1659990520.4846737
1.8751,32.6451,-30.77,1659990522.5884235
10.7229,19.4824,-8.7595,1659990524.6061351
10.7288,15.0895,-4.3607,1659990526.374121
10.6461,16.1271,-5.480999999999998,1659990527.970954
12.3861,15.3211,-2.9349999999999987,1659990529.552327
11.3861,14.852,-3.4658999999999995,1659990531.134179
12.1861,17.2723,-5.086200000000002,1659990532.6905313
12.1861,15.6377,-3.451600000000001,1659990534.2600336
11.6861,15.642,-3.9558999999999997,1659990535.8225377
8.227,2.744,5.4830000000000005,1659990537.966241
9.9172,6.8976,3.0195999999999996,1659990539.5486012
7.9896,8.9122,-0.9226000000000001,1659990541.1971195
10.51,5.808,4.702,1659990542.8138945
9.5927,8.529,1.0637000000000008,1659990544.480622
9.8355,8.0891,1.7463999999999995,1659990546.2991092
46.974,1.5375,45.436499999999995,1659990547.908594
13.6473,8.2796,5.367699999999999,1659990549.5232885
17.0229,4.5906,12.4323,1659990551.0920181
13.6548,2.8331,10.8217,1659990552.6693032
4.4474,6.1012,-1.6538000000000004,1659990554.245172
22.0118,0.7565,21.255300000000002,1659990555.8328133
20.1771,0.7318,19.4453,1659990557.4110472
21.6938,1.8191,19.8747,1659990558.9642925
39.3328,0.4714,38.861399999999996,1659990560.5340986
21.0008,6.4714,14.529400000000003,1659990562.0856128
0.6276,24.6607,-24.033099999999997,1659990563.7283666
5.215,15.96,-10.745000000000001,1659990565.3022954
2.0741,19.0751,-17.000999999999998,1659990567.155984
2.197,33.7122,-31.515200000000004,1659990568.7210336
2.4114,32.9114,-30.5,1659990570.2830427
9.6284,12.465,-2.8366000000000007,1659990571.874975
12.824,9.6433,3.1807,1659990573.4717793
12.824,9.0633,3.7607,1659990575.049205
14.0425,4.7963,9.246200000000002,1659990576.602342
19.8024,4.1468,15.6556,1659990578.166225
12.4379,8.3955,4.042400000000001,1659990579.7856803
13.9378,5.8523,8.0855,1659990581.3326237
20.4574,3.1146,17.3428,1659990582.8938391
23.8611,3.2853,20.5758,1659990584.4329576
22.9605,3.312,19.6485,1659990586.1819246
21.4766,8.4669,13.0097,1659990587.7636204
13.8064,5.7133,8.0931,1659990589.9176223
14.1503,5.6479,8.5024,1659990591.6657846
14.6138,4.2432,10.3706,1659990593.223846
15.8507,4.4411,11.409600000000001,1659990594.8764837
20.7202,5.75,14.970199999999998,1659990596.4345555
6.0889,9.5931,-3.5042,1659990597.983762
7.3689,8.7795,-1.4106000000000005,1659990599.5364273
11.5391,7.2029,4.3362,1659990601.080152
25.126,0.9544,24.1716,1659990602.734623
25.4792,3.5492,21.93,1659990604.300561
24.6412,3.6916,20.9496,1659990605.9423301
26.3225,0.5685,25.754,1659990607.573312
27.8182,2.4882,25.330000000000002,1659990609.1310346
34.4854,3.5584,30.927,1659990610.687989
33.3661,4.9319,28.434200000000004,1659990612.2875268
37.2832,4.2907,32.9925,1659990613.862313
45.5543,3.5703,41.983999999999995,1659990615.7778955
32.2514,1.0526,31.1988,1659990617.396161
23.1665,1.0217,22.1448,1659990619.5330343
20.476,2.4597,18.016299999999998,1659990621.1565568
48.2665,0.5962,47.6703,1659990622.7928996
4.8173,14.433,-9.6157,1659990624.3548055
11.9421,7.2482,4.6939,1659990625.9097323
4.4779,9.9234,-5.445500000000001,1659990627.4790277
18.7622,9.0872,9.675,1659990629.0761185
10.3883,13.1825,-2.7942,1659990630.652809
11.5205,12.1767,-0.6562000000000001,1659990632.2182784
9.6175,12.1903,-2.572800000000001,1659990633.8686168
21.5497,10.275,11.274700000000001,1659990635.659525
15.4291,12.8393,2.5898000000000003,1659990637.2415082
10.9974,9.5875,1.4099000000000004,1659990638.7846148
19.9271,12.4344,7.492699999999999,1659990640.3416793
23.856,11.2572,12.598800000000002,1659990641.9040723
21.3918,12.4509,8.9409,1659990643.4706385
28.2208,8.7802,19.4406,1659990645.0670156
27.612,7.7187,19.893299999999996,1659990646.768457
28.2227,6.9234,21.2993,1659990648.335761
28.4314,7.7495,20.6819,1659990649.9161985
55.6248,5.4787,50.146100000000004,1659990651.485568
18.1303,10.1918,7.938499999999998,1659990653.0535574
5.1629,10.3918,-5.2289,1659990654.6280375
12.8052,11.5684,1.2367999999999988,1659990656.4179986
3.405,10.3916,-6.986600000000001,1659990657.9798791
1.362,11.0429,-9.6809,1659990659.5373921
5.4539,11.0291,-5.5752,1659990661.0959985
12.5103,9.5506,2.9597000000000016,1659990662.6981957
11.9737,8.9648,3.008899999999999,1659990664.2717965
9.9604,10.5338,-0.5733999999999995,1659990665.8570225
5.5894,11.108,-5.5186,1659990667.427929
4.7899,10.881,-6.0911,1659990669.039037
9.8566,10.3111,-0.45449999999999946,1659990670.6444042
10.773,8.1532,2.6197999999999997,1659990672.330015
9.677,10.3327,-0.6557000000000013,1659990674.4071884
7.6798,11.8925,-4.2127,1659990675.9849863
9.0798,10.7378,-1.6579999999999995,1659990677.531786
7.3966,11.572,-4.175399999999999,1659990679.1208344
10.8873,10.3017,0.5855999999999995,1659990680.6861966
10.7896,9.9609,0.8286999999999995,1659990682.4689362
6.4613,11.3223,-4.861000000000001,1659990684.0612874
7.6781,10.4854,-2.8073000000000006,1659990685.656982
15.5908,5.9418,9.649000000000001,1659990687.2366204
15.7854,7.1855,8.599899999999998,1659990688.80648
15.243,12.1634,3.079600000000001,1659990690.3839872
16.665,13.4323,3.2326999999999995,1659990692.001743
16.0411,16.4003,-0.3592000000000013,1659990693.6040835
12.4578,14.9784,-2.5206,1659990695.2153547
19.998,16.0597,3.9383000000000017,1659990696.7617786
18.998,13.4541,5.543900000000001,1659990698.3089962
7.393,16.9872,-9.5942,1659990700.3757248
11.912,16.1186,-4.2066,1659990701.9625924
3.405,50.124,-46.719,1659990703.5790057
7.3577,15.7487,-8.390999999999998,1659990705.1883314
2.6754,35.1412,-32.4658,1659990706.7691245
0.3238,1.903,-1.5792000000000002,1659990708.3393025
0.3349,38.0707,-37.735800000000005,1659990710.000466
0.3349,46.0159,-45.681000000000004,1659990711.623304
0.3238,46.5785,-46.2547,1659990713.211474
0.3238,46.5309,-46.207100000000004,1659990714.7873654
0.3238,42.7268,-42.403,1659990716.3463385
11.9368,19.2433,-7.3065000000000015,1659990717.9846983
22.1218,4.1844,17.9374,1659990719.6112313
37.6067,6.5185,31.088199999999997,1659990721.2502017
38.9325,10.618,28.314499999999995,1659990723.0850985
31.7895,11.587,20.2025,1659990724.6566038
3.3232,17.9197,-14.596499999999999,1659990726.2209454
0.0101,6.8555,-6.8454,1659990727.7552602
0.2877,0.4,-0.11230000000000001,1659990729.3246326
18.1739,27.4119,-9.238,1659990731.0101306
17.0722,27.0077,-9.935500000000001,1659990732.5738163
17.0721,26.5049,-9.4328,1659990734.173325
14.2915,27.2576,-12.9661,1659990735.7242577
28.494,9.536,18.958,1659990737.312451
22.8524,10.0395,12.812899999999999,1659990738.8683248
22.6697,12.7784,9.8913,1659990740.4760523
25.6872,13.4581,12.2291,1659990742.0392983
14.7919,18.0116,-3.2197000000000013,1659990743.610897
14.5044,18.2124,-3.7079999999999984,1659990745.157674
7.1783,20.4367,-13.258399999999998,1659990746.7757587
2.8078,24.9676,-22.1598,1659990748.3460786
2.577,24.29,-21.713,1659990750.3052812
7.3977,23.7464,-16.3487,1659990751.9129524
18.6133,8.205,10.408299999999999,1659990753.6839578
20.3059,12.1023,8.203600000000002,1659990755.2371888
21.5074,17.1712,4.336200000000002,1659990757.045747
21.0434,15.4703,5.573099999999998,1659990758.982379
18.6768,15.8419,2.8348999999999993,1659990760.7480445
12.9195,19.6897,-6.770199999999999,1659990762.3519707
15.6564,18.3218,-2.6654,1659990763.909011
14.6563,18.1867,-3.5303999999999984,1659990765.4750254
14.0988,18.0932,-3.994399999999999,1659990767.0391634
14.1988,16.6931,-2.494300000000001,1659990768.6410856
15.2042,16.0467,-0.8425000000000011,1659990770.2719016
15.6042,16.4254,-0.8211999999999993,1659990771.858923
16.241,15.1521,1.0888999999999989,1659990773.545878
16.4026,16.0159,0.38670000000000115,1659990775.1089723
12.781,17.5974,-4.8164,1659990776.6594868
16.3579,15.6246,0.7333000000000016,1659990778.2158377
21.0839,0.1069,20.977,1659990779.7829623
46.0892,1.8237,44.265499999999996,1659990781.3288994
30.4907,6.7954,23.6953,1659990782.9480188
32.5328,5.0597,27.473100000000002,1659990784.531869
33.4257,2.8167,30.608999999999998,1659990786.0957742
37.1412,1.5447,35.5965,1659990787.7334225
21.945,10.1581,11.786900000000001,1659990789.3293455
0.5569,15.9237,-15.3668,1659990791.1070492
0.6476,16.3424,-15.6948,1659990792.6589596
2.0155,21.6657,-19.6502,1659990794.2168043
4.5782,21.8337,-17.2555,1659990796.1064756
6.3651,27.0052,-20.640099999999997,1659990797.7048285
1.8629,26.5921,-24.7292,1659990799.27765
1.8619,27.0002,-25.1383,1659990800.8843172
6.6203,24.9562,-18.3359,1659990802.4588556
2.1455,25.3162,-23.170699999999997,1659990804.0384617
3.6268,25.3414,-21.7146,1659990805.583619
2.1455,25.6284,-23.4829,1659990807.1404479
2.1455,25.9735,-23.828000000000003,1659990808.758321
12.6648,8.5318,4.132999999999999,1659990810.346823
10.3167,10.9263,-0.6095999999999986,1659990811.916318
10.7187,11.1862,-0.46749999999999936,1659990813.796534
12.8427,13.3935,-0.5507999999999988,1659990815.3622015
12.3075,13.3924,-1.084900000000001,1659990816.9263597
6.7343,13.7425,-7.0081999999999995,1659990818.758624
7.8769,13.946,-6.0691,1659990820.3831966
3.6159,15.0761,-11.4602,1659990822.1174736
8.4508,13.9487,-5.497900000000001,1659990823.6798368
8.5373,14.0983,-5.561,1659990825.2502484
4.0811,14.4516,-10.3705,1659990826.811963
15.8568,11.177,4.6798,1659990828.4989069
15.5226,11.1772,4.3454000000000015,1659990830.085888
16.7574,11.8211,4.936300000000001,1659990831.6427672
17.7886,10.4191,7.369499999999999,1659990833.185564
17.5726,12.3217,5.2509000000000015,1659990834.7402434
12.912,13.0008,-0.0887999999999991,1659990836.3034263
3.6677,20.7233,-17.0556,1659990837.8523805
8.1655,17.3336,-9.1681,1659990839.4254322
8.4566,13.859,-5.4024,1659990840.9866269
8.6059,12.1648,-3.5588999999999995,1659990842.5433989
16.5212,11.2,5.321200000000001,1659990844.0979817
18.9013,11.199,7.702299999999999,1659990845.6703734
16.9024,10.5802,6.3222000000000005,1659990847.240045
2.9437,18.0724,-15.128699999999998,1659990849.327815
4.3979,19.2944,-14.8965,1659990850.8812613
3.2229,18.4529,-15.23,1659990852.6272368
8.2803,16.6822,-8.401900000000001,1659990854.17714
7.8413,16.584,-8.7427,1659990855.734165
5.3321,18.7662,-13.4341,1659990857.5971782
4.0521,18.7662,-14.714100000000002,1659990859.147815
0.513,16.3276,-15.8146,1659990860.6789045
6.2052,23.2276,-17.022399999999998,1659990862.2619605
22.8749,3.9588,18.9161,1659990863.8454094
24.4315,5.497,18.9345,1659990865.3905892
15.3665,9.2637,6.1028,1659990867.0355163
18.5438,7.8919,10.651900000000001,1659990868.7313356
18.5438,7.5896,10.9542,1659990870.3495975
14.1067,7.2836,6.8231,1659990872.0385518
13.0067,8.2163,4.7904,1659990873.6471663
12.6796,12.8234,-0.14379999999999882,1659990875.2909935
5.2591,12.7546,-7.4955,1659990876.9067333
4.2633,22.5121,-18.2488,1659990878.51782
4.1019,21.1354,-17.0335,1659990880.6477237
2.3663,21.8786,-19.5123,1659990882.2281444
6.4713,12.2208,-5.7495,1659990883.825055
10.8083,10.3899,0.41839999999999833,1659990886.3868177
12.5332,10.2912,2.242000000000001,1659990888.1354334
2.8266,14.8462,-12.0196,1659990889.9248111
6.5095,18.4926,-11.9831,1659990891.5271225
4.2101,17.9819,-13.771799999999999,1659990893.0898602
1.3559,18.1383,-16.782400000000003,1659990894.653947
1.6131,0.5,1.1131,1659990896.247569
6.271,25.741,-19.47,1659990897.8323855
5.1153,20.6472,-15.5319,1659990899.410254
5.302,1.6242,3.6777999999999995,1659990900.9836698
24.6108,1.832,22.7788,1659990902.548565
7.0823,17.0816,-9.999300000000002,1659990904.0953524
8.1484,5.6479,2.5005000000000006,1659990905.6669066
5.4655,8.278,-2.812500000000001,1659990907.2397907
3.966,11.2154,-7.2494000000000005,1659990908.8133786
12.6198,8.1186,4.501199999999999,1659990910.3587985
11.4946,8.4315,3.0631000000000004,1659990911.9375937
12.7323,4.7642,7.968100000000001,1659990913.7343135
12.3141,4.6178,7.6963,1659990915.313718
1.505,0.9665,0.5384999999999999,1659990916.8857393
49.136,1.1378,47.998200000000004,1659990918.5477347
4.0938,3.9119,0.18189999999999973,1659990920.258687
0.7091,17.3176,-16.6085,1659990921.9634361
1.0442,16.447,-15.4028,1659990923.527285
2.6076,16.0542,-13.446600000000002,1659990925.128026
7.7732,13.103,-5.3298,1659990926.7100706
16.9008,6.0789,10.8219,1659990928.3912525
10.5459,8.4468,2.0991,1659990929.982037
4.2582,8.7518,-4.493599999999999,1659990931.5369718
0.0553,19.6023,-19.547,1659990933.0947819
0.0449,19.2381,-19.1932,1659990934.6522896
2.1421,13.1734,-11.031300000000002,1659990936.2102094
0.9167,14.9984,-14.0817,1659990938.309785
3.9719,17.0571,-13.085199999999999,1659990939.88577
5.1658,17.2572,-12.0914,1659990941.4486525
8.1646,14.8705,-6.7059,1659990943.049287
14.1139,6.5874,7.5264999999999995,1659990944.6441922
14.0016,9.6993,4.302300000000001,1659990946.1821945
14.2442,8.5953,5.648899999999999,1659990947.747626
8.8484,9.4967,-0.6483000000000008,1659990949.5443776
26.2397,4.1215,22.118199999999998,1659990951.105598
5.2494,12.3981,-7.1487,1659990952.7383103
5.0749,12.0328,-6.9578999999999995,1659990954.3217041
8.4227,11.342,-2.9193,1659990956.8515444
19.8715,7.1163,12.755200000000002,1659990958.4083877
19.8691,5.76,14.1091,1659990959.998871
20.3172,6.3931,13.9241,1659990961.8182359
28.4866,1.6009,26.8857,1659990963.405012
29.1759,5.1129,24.063,1659990964.9912982
37.895,3.1733,34.721700000000006,1659990966.5894277
34.1715,0.723,33.4485,1659990968.2151353
11.1556,15.1392,-3.983600000000001,1659990969.7903333
4.0958,18.5873,-14.491499999999998,1659990971.4374073
10.0458,11.7254,-1.6796000000000006,1659990973.114662
2.6207,16.827,-14.206300000000002,1659990974.7921267
3.8539,16.5152,-12.6613,1659990976.5297492
11.183,9.6598,1.5231999999999992,1659990978.1753113
25.3224,1.7048,23.6176,1659990979.7286313
22.5228,1.2991,21.2237,1659990981.3671777
24.5664,2.1818,22.384600000000002,1659990982.9592252
21.4059,4.8022,16.6037,1659990984.5624924
1.8729,13.5147,-11.6418,1659990986.219473
3.7627,14.0309,-10.2682,1659990987.7907422
2.082,23.4283,-21.3463,1659990989.3763573
1.1148,15.2796,-14.1648,1659990990.9245641
2.7204,18.0427,-15.3223,1659990992.4857824
16.0057,9.6639,6.341800000000001,1659990994.0734594
2.8345,11.5809,-8.7464,1659990995.636237
9.0733,9.4854,-0.4121000000000006,1659990997.1894538
5.832,13.7729,-7.9409,1659990998.9264286
3.4662,16.6475,-13.1813,1659991000.5016875
2.6143,16.0171,-13.4028,1659991002.086408
12.2512,13.2898,-1.0385999999999989,1659991003.6392426
11.2937,13.3586,-2.0648999999999997,1659991005.213723
5.5081,17.2995,-11.7914,1659991006.825151
5.8062,17.735,-11.928799999999999,1659991008.4267821
18.7264,0.0103,18.7161,1659991010.0252917
10.7419,6.1543,4.587599999999999,1659991011.5879216
5.2545,22.7715,-17.517,1659991013.1499164
8.5228,18.3825,-9.8597,1659991014.9620845
3.4472,15.0965,-11.6493,1659991016.5050256
38.9304,0.9729,37.957499999999996,1659991018.0668647
43.2747,0.853,42.4217,1659991019.6275434
38.1519,3.2811,34.870799999999996,1659991021.2696862
1.1309,15.0066,-13.8757,1659991023.2168436
6.1735,15.9119,-9.738399999999999,1659991024.9548073
2.4403,16.3298,-13.889499999999998,1659991026.7171028
0.6175,43.2741,-42.6566,1659991029.1592026
2.1176,23.4985,-21.3809,1659991030.700502
10.0797,13.677,-3.597299999999999,1659991032.2495441
3.9224,21.4823,-17.5599,1659991033.8171215
3.8534,22.3347,-18.4813,1659991035.3787427
1.2912,22.5292,-21.238,1659991036.9256904
1.6759,14.1669,-12.491,1659991038.4866896
2.4806,12.3133,-9.832699999999999,1659991040.3581417
18.9846,4.0695,14.9151,1659991041.9373832
14.7352,5.0528,9.682400000000001,1659991043.4903946
15.634,4.9046,10.7294,1659991045.0813842
15.2815,3.2737,12.0078,1659991046.6476593
28.2643,2.6677,25.5966,1659991048.2351985
23.1446,3.7633,19.3813,1659991049.8046508
18.7339,5.3573,13.376599999999998,1659991051.354612
18.9538,7.3351,11.6187,1659991052.9499621
23.852,5.9784,17.8736,1659991054.4926102
15.735,7.9034,7.831599999999999,1659991056.0534976
15.1455,6.0095,9.136,1659991058.1836984
14.4384,6.2463,8.1921,1659991059.7262256
14.4884,8.0462,6.4422,1659991061.3006682
22.0597,8.0455,14.014199999999999,1659991062.951222
21.004,5.366,15.638000000000002,1659991064.5204713
31.0134,3.4565,27.5569,1659991066.0616548
45.7504,0.6037,45.146699999999996,1659991067.6155047
40.1692,2.1572,38.01199999999999,1659991069.1534302
40.8689,0.4421,40.42679999999999,1659991070.7243931
36.0871,2.9519,33.1352,1659991072.3327718
36.8615,4.6653,32.1962,1659991073.9187613
38.0619,3.1179,34.944,1659991075.7463675
37.5236,5.1553,32.368300000000005,1659991077.3163652
28.5903,0.2033,28.387,1659991078.8510633
30.0329,0.4775,29.555400000000002,1659991080.4533684
30.9929,1.3112,29.6817,1659991082.0483656
31.1954,2.4493,28.7461,1659991083.6146204
27.5778,1.3772,26.2006,1659991085.202656
17.1355,6.612,10.5235,1659991086.7654774
15.0045,4.6661,10.3384,1659991088.3552897
15.0045,4.9098,10.0947,1659991089.939622
14.2045,5.0392,9.165299999999998,1659991091.8362043
20.5635,1.4735,19.09,1659991094.0206463
21.5599,2.3758,19.1841,1659991096.1927154
21.4916,1.5319,19.959699999999998,1659991098.187146
23.9209,0.7064,23.2145,1659991099.9876525
23.0209,1.8947,21.1262,1659991101.5809822
21.4723,2.8507,18.6216,1659991103.176268
22.6405,2.3245,20.316,1659991104.9684734
16.1498,4.4969,11.652899999999999,1659991106.5510538
18.1461,2.4468,15.699300000000001,1659991108.634063
17.3382,7.7942,9.544,1659991110.2127018
14.7279,9.9685,4.759399999999999,1659991111.7789578
18.1643,3.7838,14.380500000000001,1659991113.3395834
18.7643,7.4764,11.287899999999999,1659991114.949627
0.7494,36.6448,-35.895399999999995,1659991116.5096946
4.5102,38.1609,-33.6507,1659991118.0883367
0.1992,36.1171,-35.9179,1659991119.6256654
0.1992,40.9897,-40.7905,1659991121.2452946
